payment_id,booking_id,method,status,authorised_amount,captured_amount,refunded_amount,currency,gateway_reference,idempotency_key,failure_code,authorised_at,captured_at,created_at,updated_at
pay_35e6c885,bkg_c0c6ade4,upi,initiated,48686.53,0.00,0.00,INR,mock_c0c6ade4,pidem_85b5307bd5cbd5b1,,,,2026-07-20T10:30:00+05:30,2026-08-18T10:00:00+05:30
pay_bbcf6c7a,bkg_65a676c6,upi,authorised,774.79,0.00,0.00,AED,mock_65a676c6,pidem_9f71f9edb5abdcfc,,2026-05-10T21:30:40+05:30,,2026-05-10T21:30:00+05:30,2026-08-18T10:00:00+05:30
pay_1818a6a9,bkg_e8c6c455,upi,captured,59427.98,59427.98,0.00,INR,mock_e8c6c455,pidem_ed58874b96b7889a,,2026-08-04T07:15:40+05:30,2026-08-04T07:17:00+05:30,2026-08-04T07:15:00+05:30,2026-08-18T10:00:00+05:30
pay_f6c40ede,bkg_3bbad3de,card,refunded,84413.59,84413.59,84413.59,INR,mock_3bbad3de,pidem_9e40b1618025570a,,2026-05-23T21:45:40+05:30,2026-05-23T21:47:00+05:30,2026-05-23T21:45:00+05:30,2026-08-18T10:00:00+05:30
pay_9580568e,bkg_c4d4e0cd,upi,refunded,49287.65,49287.65,49287.65,INR,mock_c4d4e0cd,pidem_8a284fba4742b2d3,,2026-05-08T09:30:40+05:30,2026-05-08T09:32:00+05:30,2026-05-08T09:30:00+05:30,2026-08-18T10:00:00+05:30
pay_a3a29d07,bkg_02cb20a9,netbanking,initiated,2149.48,0.00,0.00,INR,mock_02cb20a9,pidem_f662092b4e770909,,,,2026-05-27T08:00:00+05:30,2026-08-18T10:00:00+05:30
pay_719bce53,bkg_6e076d8b,netbanking,captured,164664.67,164664.67,0.00,INR,mock_6e076d8b,pidem_bcf5e1c2499baca2,,2026-08-05T10:45:40+05:30,2026-08-05T10:47:00+05:30,2026-08-05T10:45:00+05:30,2026-08-18T10:00:00+05:30
pay_65591ed0,bkg_edeadf36,upi,refunded,8547.95,8547.95,8547.95,INR,mock_edeadf36,pidem_de83a2a6dbee6407,,2026-04-26T00:45:40+05:30,2026-04-26T00:47:00+05:30,2026-04-26T00:45:00+05:30,2026-08-18T10:00:00+05:30
pay_95d295de,bkg_dfb65f2b,card,captured,6055.30,6055.30,0.00,INR,mock_dfb65f2b,pidem_a93c3293b1d431ff,,2026-07-10T13:00:40+05:30,2026-07-10T13:02:00+05:30,2026-07-10T13:00:00+05:30,2026-08-18T10:00:00+05:30
pay_91a21822,bkg_6b51af43,mock,captured,46742.37,46742.37,0.00,INR,mock_6b51af43,pidem_2c4be0ac97b11bdb,,2026-05-11T06:30:40+05:30,2026-05-11T06:32:00+05:30,2026-05-11T06:30:00+05:30,2026-08-18T10:00:00+05:30
pay_4ee96bc8,bkg_d7a0e755,card,captured,28912.67,28912.67,0.00,THB,mock_d7a0e755,pidem_129c891fcbe774bb,,2026-06-29T05:00:40+05:30,2026-06-29T05:02:00+05:30,2026-06-29T05:00:00+05:30,2026-08-18T10:00:00+05:30
pay_2c1089ce,bkg_f8587d28,upi,captured,72961.84,72961.84,0.00,INR,mock_f8587d28,pidem_8a562769d55ad24e,,2026-07-12T03:45:40+05:30,2026-07-12T03:47:00+05:30,2026-07-12T03:45:00+05:30,2026-08-18T10:00:00+05:30
pay_c8cebeef,bkg_7dcff68a,card,captured,13865.71,13865.71,0.00,INR,mock_7dcff68a,pidem_74af7bbe7e910f2c,,2026-07-08T07:45:40+05:30,2026-07-08T07:47:00+05:30,2026-07-08T07:45:00+05:30,2026-08-18T10:00:00+05:30
pay_06371ec0,bkg_6094c154,card,captured,73310.19,73310.19,0.00,INR,mock_6094c154,pidem_7fdcbeffce3ad783,,2026-06-28T03:00:40+05:30,2026-06-28T03:02:00+05:30,2026-06-28T03:00:00+05:30,2026-08-18T10:00:00+05:30
pay_c6896ae2,bkg_d85798d8,wallet,refunded,11808.25,11808.25,11808.25,INR,mock_d85798d8,pidem_7b6bec48acef2db1,,2026-07-06T11:45:40+05:30,2026-07-06T11:47:00+05:30,2026-07-06T11:45:00+05:30,2026-08-18T10:00:00+05:30
pay_04493a9b,bkg_969c245d,upi,captured,28852.43,28852.43,0.00,INR,mock_969c245d,pidem_441e0ab2d40dd037,,2026-08-02T04:00:40+05:30,2026-08-02T04:02:00+05:30,2026-08-02T04:00:00+05:30,2026-08-18T10:00:00+05:30
pay_00167a6c,bkg_79786a92,netbanking,refunded,3189.94,3189.94,3189.94,INR,mock_79786a92,pidem_c157b25ed79d0a1e,,2026-07-15T22:00:40+05:30,2026-07-15T22:02:00+05:30,2026-07-15T22:00:00+05:30,2026-08-18T10:00:00+05:30
pay_c9cd3bfa,bkg_fee5ecc1,card,initiated,10076.89,0.00,0.00,INR,mock_fee5ecc1,pidem_b35d87c23d026106,,,,2026-06-20T09:45:00+05:30,2026-08-18T10:00:00+05:30
pay_e790adf5,bkg_e72c79d0,mock,captured,3865.57,3865.57,0.00,AED,mock_e72c79d0,pidem_c64e923699819374,,2026-08-17T20:00:40+05:30,2026-08-17T20:02:00+05:30,2026-08-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
pay_14ddabba,bkg_bdad908f,card,captured,44622.49,44622.49,0.00,INR,mock_bdad908f,pidem_b6f4f51643f9b690,,2026-08-15T06:00:40+05:30,2026-08-15T06:02:00+05:30,2026-08-15T06:00:00+05:30,2026-08-18T10:00:00+05:30
pay_fc8d4a83,bkg_12d99177,upi,captured,6772.01,6772.01,0.00,LKR,mock_12d99177,pidem_da8f9c8c3d9792eb,,2026-06-26T14:45:40+05:30,2026-06-26T14:47:00+05:30,2026-06-26T14:45:00+05:30,2026-08-18T10:00:00+05:30
pay_3ef2317d,bkg_171b162d,upi,captured,10054.82,10054.82,0.00,INR,mock_171b162d,pidem_902c01618028ab3e,,2026-04-25T02:45:40+05:30,2026-04-25T02:47:00+05:30,2026-04-25T02:45:00+05:30,2026-08-18T10:00:00+05:30
pay_3e19d7f0,bkg_0fbd8818,upi,captured,2128.00,2128.00,0.00,AED,mock_0fbd8818,pidem_195ab6133c80cb3d,,2026-08-04T14:30:40+05:30,2026-08-04T14:32:00+05:30,2026-08-04T14:30:00+05:30,2026-08-18T10:00:00+05:30
pay_c85c405e,bkg_a078166d,mock,captured,71115.06,71115.06,0.00,INR,mock_a078166d,pidem_3fb6055dcb33cb72,,2026-06-30T21:30:40+05:30,2026-06-30T21:32:00+05:30,2026-06-30T21:30:00+05:30,2026-08-18T10:00:00+05:30
pay_48cbd021,bkg_53e49a49,upi,authorised,13105.71,0.00,0.00,INR,mock_53e49a49,pidem_462851344eac8a65,,2026-04-28T05:45:40+05:30,,2026-04-28T05:45:00+05:30,2026-08-18T10:00:00+05:30
pay_c8c5306f,bkg_3a8c85f9,upi,captured,76758.73,76758.73,0.00,INR,mock_3a8c85f9,pidem_a1760827e3d648ae,,2026-07-14T23:15:40+05:30,2026-07-14T23:17:00+05:30,2026-07-14T23:15:00+05:30,2026-08-18T10:00:00+05:30
pay_3916f50d,bkg_d0b00065,upi,refunded,41503.91,41503.91,41503.91,INR,mock_d0b00065,pidem_daca5f5cd40cd10e,,2026-04-29T21:30:40+05:30,2026-04-29T21:32:00+05:30,2026-04-29T21:30:00+05:30,2026-08-18T10:00:00+05:30
pay_95d0f45f,bkg_32a12a85,upi,captured,27769.84,27769.84,0.00,SGD,mock_32a12a85,pidem_427c2806b521cb75,,2026-08-11T17:30:40+05:30,2026-08-11T17:32:00+05:30,2026-08-11T17:30:00+05:30,2026-08-18T10:00:00+05:30
pay_e28d9b6b,bkg_2d4cb586,netbanking,failed,3968.07,0.00,0.00,INR,mock_2d4cb586,pidem_5dc8150f1ac34691,idempotency_conflict,2026-07-04T13:15:40+05:30,,2026-07-04T13:15:00+05:30,2026-08-18T10:00:00+05:30
pay_6f58ccca,bkg_ef59f51a,mock,authorised,16288.31,0.00,0.00,INR,mock_ef59f51a,pidem_3c060b985a16e860,,2026-05-11T20:45:40+05:30,,2026-05-11T20:45:00+05:30,2026-08-18T10:00:00+05:30
pay_30151f4f,bkg_3e653aa4,card,captured,7420.45,7420.45,0.00,INR,mock_3e653aa4,pidem_9def4a81588f5090,,2026-05-24T06:00:40+05:30,2026-05-24T06:02:00+05:30,2026-05-24T06:00:00+05:30,2026-08-18T10:00:00+05:30
pay_772a3b0c,bkg_1b2bc12a,card,captured,2250.10,2250.10,0.00,INR,mock_1b2bc12a,pidem_050cc0d0f0450ed5,,2026-08-14T19:45:40+05:30,2026-08-14T19:47:00+05:30,2026-08-14T19:45:00+05:30,2026-08-18T10:00:00+05:30
pay_97ec4fdb,bkg_2de7d7a6,card,captured,59485.62,59485.62,0.00,INR,mock_2de7d7a6,pidem_7ef62207681cad79,,2026-07-13T18:45:40+05:30,2026-07-13T18:47:00+05:30,2026-07-13T18:45:00+05:30,2026-08-18T10:00:00+05:30
pay_5e91aa8d,bkg_1aa6add2,netbanking,failed,25779.62,0.00,0.00,INR,mock_1aa6add2,pidem_37ab22393d44fecf,idempotency_conflict,2026-04-26T10:00:40+05:30,,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
pay_b76b3a83,bkg_89643aba,upi,captured,5382.68,5382.68,0.00,INR,mock_89643aba,pidem_0fcf61e5e4117051,,2026-04-25T21:00:40+05:30,2026-04-25T21:02:00+05:30,2026-04-25T21:00:00+05:30,2026-08-18T10:00:00+05:30
pay_c969582e,bkg_ec143a54,netbanking,captured,52907.68,52907.68,0.00,AED,mock_ec143a54,pidem_04efcb3959288ec9,,2026-04-20T05:00:40+05:30,2026-04-20T05:02:00+05:30,2026-04-20T05:00:00+05:30,2026-08-18T10:00:00+05:30
pay_7fdfac81,bkg_0553e5bc,card,captured,217.88,217.88,0.00,SGD,mock_0553e5bc,pidem_31097c971ae1e54f,,2026-04-26T15:15:40+05:30,2026-04-26T15:17:00+05:30,2026-04-26T15:15:00+05:30,2026-08-18T10:00:00+05:30
pay_bd0f6a40,bkg_a375480a,card,refunded,11738.83,11738.83,11738.83,LKR,mock_a375480a,pidem_26d4bd30f1d1da82,,2026-06-24T21:00:40+05:30,2026-06-24T21:02:00+05:30,2026-06-24T21:00:00+05:30,2026-08-18T10:00:00+05:30
pay_d8c80a32,bkg_4d1bf645,card,captured,69128.86,69128.86,0.00,INR,mock_4d1bf645,pidem_896d531746a55bfc,,2026-07-29T01:30:40+05:30,2026-07-29T01:32:00+05:30,2026-07-29T01:30:00+05:30,2026-08-18T10:00:00+05:30
pay_387b6362,bkg_692002de,upi,captured,51557.32,51557.32,0.00,INR,mock_692002de,pidem_8df0a7a491a78171,,2026-05-31T14:30:40+05:30,2026-05-31T14:32:00+05:30,2026-05-31T14:30:00+05:30,2026-08-18T10:00:00+05:30
pay_4d66c6a2,bkg_491270ba,card,refunded,44607.65,44607.65,44607.65,AED,mock_491270ba,pidem_ae2d6baa9ee65c7d,,2026-04-25T21:30:40+05:30,2026-04-25T21:32:00+05:30,2026-04-25T21:30:00+05:30,2026-08-18T10:00:00+05:30
pay_260a1d97,bkg_cdf7e276,card,captured,29809.98,29809.98,0.00,INR,mock_cdf7e276,pidem_32950a6e19be7c79,,2026-05-20T07:45:40+05:30,2026-05-20T07:47:00+05:30,2026-05-20T07:45:00+05:30,2026-08-18T10:00:00+05:30
pay_4d338e65,bkg_5256ffb8,netbanking,captured,8185.88,8185.88,0.00,INR,mock_5256ffb8,pidem_ab8a3734047c3fd2,,2026-07-16T15:15:40+05:30,2026-07-16T15:17:00+05:30,2026-07-16T15:15:00+05:30,2026-08-18T10:00:00+05:30
pay_eab8299c,bkg_76df2b9e,upi,refunded,14184.77,14184.77,14184.77,INR,mock_76df2b9e,pidem_b40546b129ebdc9f,,2026-05-28T00:30:40+05:30,2026-05-28T00:32:00+05:30,2026-05-28T00:30:00+05:30,2026-08-18T10:00:00+05:30
pay_0e2f08e5,bkg_5c48cab2,upi,captured,74006.80,74006.80,0.00,INR,mock_5c48cab2,pidem_8fe628424386e691,,2026-05-16T04:45:40+05:30,2026-05-16T04:47:00+05:30,2026-05-16T04:45:00+05:30,2026-08-18T10:00:00+05:30
pay_3996ffaf,bkg_1130eed9,wallet,refunded,55952.42,55952.42,55952.42,INR,mock_1130eed9,pidem_f86ea0dc04f20c10,,2026-06-03T02:45:40+05:30,2026-06-03T02:47:00+05:30,2026-06-03T02:45:00+05:30,2026-08-18T10:00:00+05:30
pay_fa17315a,bkg_91c42e98,upi,captured,28028.92,28028.92,0.00,INR,mock_91c42e98,pidem_755677eaf3ecec9d,,2026-06-17T04:00:40+05:30,2026-06-17T04:02:00+05:30,2026-06-17T04:00:00+05:30,2026-08-18T10:00:00+05:30
pay_52ebff7c,bkg_35209856,netbanking,authorised,14557.83,0.00,0.00,INR,mock_35209856,pidem_399152c3a38e8e26,,2026-06-29T12:45:40+05:30,,2026-06-29T12:45:00+05:30,2026-08-18T10:00:00+05:30
pay_8c24a8c1,bkg_dc806d8f,mock,captured,15067.51,15067.51,0.00,INR,mock_dc806d8f,pidem_1c67a9490c40e03d,,2026-07-12T16:00:40+05:30,2026-07-12T16:02:00+05:30,2026-07-12T16:00:00+05:30,2026-08-18T10:00:00+05:30
pay_51b0618c,bkg_2b8235f8,upi,captured,27193.60,27193.60,0.00,INR,mock_2b8235f8,pidem_a9b466456883d0ad,,2026-07-12T09:15:40+05:30,2026-07-12T09:17:00+05:30,2026-07-12T09:15:00+05:30,2026-08-18T10:00:00+05:30
pay_c33e332f,bkg_82a6c84b,card,authorised,47954.39,0.00,0.00,INR,mock_82a6c84b,pidem_75d5d87c96a9067f,,2026-05-06T19:15:40+05:30,,2026-05-06T19:15:00+05:30,2026-08-18T10:00:00+05:30
pay_e26a4bed,bkg_b605f0a7,upi,captured,11082.40,11082.40,0.00,INR,mock_b605f0a7,pidem_f6b95d4922bcb2a3,,2026-06-22T11:00:40+05:30,2026-06-22T11:02:00+05:30,2026-06-22T11:00:00+05:30,2026-08-18T10:00:00+05:30
pay_e12dfaa3,bkg_6d3d41c7,wallet,failed,19012.00,0.00,0.00,THB,mock_6d3d41c7,pidem_4d82f90e04b6d8f4,idempotency_conflict,2026-05-20T19:00:40+05:30,,2026-05-20T19:00:00+05:30,2026-08-18T10:00:00+05:30
pay_4d2b178b,bkg_61a3b5ca,card,captured,6901.52,6901.52,0.00,INR,mock_61a3b5ca,pidem_ca856724dc7ed9de,,2026-05-31T09:30:40+05:30,2026-05-31T09:32:00+05:30,2026-05-31T09:30:00+05:30,2026-08-18T10:00:00+05:30
pay_2dda8522,bkg_11b942ca,netbanking,captured,32141.45,32141.45,0.00,INR,mock_11b942ca,pidem_2b871f6b0a996d12,,2026-08-04T21:45:40+05:30,2026-08-04T21:47:00+05:30,2026-08-04T21:45:00+05:30,2026-08-18T10:00:00+05:30
pay_7e976fce,bkg_4b0c9cce,upi,refunded,57316.41,57316.41,57316.41,INR,mock_4b0c9cce,pidem_104ee5615434173b,,2026-07-11T00:00:40+05:30,2026-07-11T00:02:00+05:30,2026-07-11T00:00:00+05:30,2026-08-18T10:00:00+05:30
pay_8fd6d5a0,bkg_b1bd2087,card,initiated,12732.72,0.00,0.00,INR,mock_b1bd2087,pidem_1bc9fdc9f2e07e62,,,,2026-08-16T03:15:00+05:30,2026-08-18T10:00:00+05:30
pay_44977d53,bkg_70e8c4b3,card,captured,19548.97,19548.97,0.00,INR,mock_70e8c4b3,pidem_d95107a1070876b2,,2026-06-18T19:30:40+05:30,2026-06-18T19:32:00+05:30,2026-06-18T19:30:00+05:30,2026-08-18T10:00:00+05:30
pay_e106deaf,bkg_371a0973,upi,captured,8670.66,8670.66,0.00,THB,mock_371a0973,pidem_1370f0f921256eb5,,2026-07-25T00:30:40+05:30,2026-07-25T00:32:00+05:30,2026-07-25T00:30:00+05:30,2026-08-18T10:00:00+05:30
pay_f1a443eb,bkg_0ec22c81,card,captured,8112.52,8112.52,0.00,INR,mock_0ec22c81,pidem_8072cb5a17b72f73,,2026-04-28T16:45:40+05:30,2026-04-28T16:47:00+05:30,2026-04-28T16:45:00+05:30,2026-08-18T10:00:00+05:30
pay_8f9b0e8a,bkg_4be99e4f,upi,captured,1199.26,1199.26,0.00,MYR,mock_4be99e4f,pidem_57280d7ddc0a9e94,,2026-05-19T12:15:40+05:30,2026-05-19T12:17:00+05:30,2026-05-19T12:15:00+05:30,2026-08-18T10:00:00+05:30
pay_b4b91b95,bkg_50f7bfa7,wallet,refunded,31377.43,31377.43,31377.43,INR,mock_50f7bfa7,pidem_0e150ba295cf6f02,,2026-05-23T11:45:40+05:30,2026-05-23T11:47:00+05:30,2026-05-23T11:45:00+05:30,2026-08-18T10:00:00+05:30
pay_f55ac8d2,bkg_18321226,netbanking,captured,26057.67,26057.67,0.00,INR,mock_18321226,pidem_39abf98c6ba53489,,2026-05-03T12:45:40+05:30,2026-05-03T12:47:00+05:30,2026-05-03T12:45:00+05:30,2026-08-18T10:00:00+05:30
pay_0ff1e737,bkg_f21d32c7,netbanking,captured,16172.84,16172.84,0.00,INR,mock_f21d32c7,pidem_d44de71a5d7bf25a,,2026-05-21T05:45:40+05:30,2026-05-21T05:47:00+05:30,2026-05-21T05:45:00+05:30,2026-08-18T10:00:00+05:30
pay_19f27a28,bkg_4c7abadb,card,captured,23157.03,23157.03,0.00,INR,mock_4c7abadb,pidem_26d4a02dbdd1ad23,,2026-06-05T03:45:40+05:30,2026-06-05T03:47:00+05:30,2026-06-05T03:45:00+05:30,2026-08-18T10:00:00+05:30
pay_5a5c24f9,bkg_b7be5107,card,captured,28496.59,28496.59,0.00,INR,mock_b7be5107,pidem_4c5fa669f14a7ead,,2026-06-07T01:30:40+05:30,2026-06-07T01:32:00+05:30,2026-06-07T01:30:00+05:30,2026-08-18T10:00:00+05:30
pay_947a40e6,bkg_8a570fe7,card,captured,8244.64,8244.64,0.00,INR,mock_8a570fe7,pidem_4ae49f82dcb0e343,,2026-07-26T18:15:40+05:30,2026-07-26T18:17:00+05:30,2026-07-26T18:15:00+05:30,2026-08-18T10:00:00+05:30
pay_6de6e226,bkg_e26eeeb5,card,failed,9053.28,0.00,0.00,INR,mock_e26eeeb5,pidem_80bbc64e2fbb0285,idempotency_conflict,2026-07-26T04:30:40+05:30,,2026-07-26T04:30:00+05:30,2026-08-18T10:00:00+05:30
pay_c246b87e,bkg_2de54b71,upi,refunded,4554.82,4554.82,4554.82,MYR,mock_2de54b71,pidem_fd22466e593dbdd7,,2026-07-05T14:30:40+05:30,2026-07-05T14:32:00+05:30,2026-07-05T14:30:00+05:30,2026-08-18T10:00:00+05:30
pay_9ca84e61,bkg_769ea229,card,authorised,28089.35,0.00,0.00,THB,mock_769ea229,pidem_36e4d02c46538e01,,2026-04-21T23:15:40+05:30,,2026-04-21T23:15:00+05:30,2026-08-18T10:00:00+05:30
pay_840a4bc1,bkg_60baa315,wallet,refunded,101183.64,101183.64,101183.64,INR,mock_60baa315,pidem_a0691828018740af,,2026-07-21T12:00:40+05:30,2026-07-21T12:02:00+05:30,2026-07-21T12:00:00+05:30,2026-08-18T10:00:00+05:30
pay_96b5e87c,bkg_8934e582,card,captured,6927.23,6927.23,0.00,INR,mock_8934e582,pidem_2ba783fa17f7173a,,2026-05-12T03:00:40+05:30,2026-05-12T03:02:00+05:30,2026-05-12T03:00:00+05:30,2026-08-18T10:00:00+05:30
pay_3b870c37,bkg_e65b24f3,upi,captured,21705.68,21705.68,0.00,INR,mock_e65b24f3,pidem_9725b1421c8ba672,,2026-07-30T05:45:40+05:30,2026-07-30T05:47:00+05:30,2026-07-30T05:45:00+05:30,2026-08-18T10:00:00+05:30
pay_b20d032a,bkg_a98c9edd,card,captured,21994.59,21994.59,0.00,INR,mock_a98c9edd,pidem_e44f99ad2b4150a1,,2026-06-30T09:00:40+05:30,2026-06-30T09:02:00+05:30,2026-06-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
pay_373875e6,bkg_e128b3ab,upi,refunded,27315.08,27315.08,27315.08,INR,mock_e128b3ab,pidem_17bc301ca3fb8bf8,,2026-08-15T22:30:40+05:30,2026-08-15T22:32:00+05:30,2026-08-15T22:30:00+05:30,2026-08-18T10:00:00+05:30
pay_2be998ad,bkg_66b03f6f,wallet,captured,74097.65,74097.65,0.00,INR,mock_66b03f6f,pidem_2e65a7c2137ab940,,2026-05-29T23:30:40+05:30,2026-05-29T23:32:00+05:30,2026-05-29T23:30:00+05:30,2026-08-18T10:00:00+05:30
pay_404b62b6,bkg_90c8037c,upi,authorised,2891.03,0.00,0.00,INR,mock_90c8037c,pidem_3908a4fead34d364,,2026-05-17T10:30:40+05:30,,2026-05-17T10:30:00+05:30,2026-08-18T10:00:00+05:30
pay_9760b450,bkg_d9c4764f,upi,captured,875.49,875.49,0.00,SGD,mock_d9c4764f,pidem_3fcc338ac2eeef8b,,2026-06-20T05:30:40+05:30,2026-06-20T05:32:00+05:30,2026-06-20T05:30:00+05:30,2026-08-18T10:00:00+05:30
pay_c9b903f9,bkg_c50c71e2,mock,captured,4822.35,4822.35,0.00,INR,mock_c50c71e2,pidem_89dbc8dfa6c0db40,,2026-05-07T02:00:40+05:30,2026-05-07T02:02:00+05:30,2026-05-07T02:00:00+05:30,2026-08-18T10:00:00+05:30
pay_837460e3,bkg_d0dfb17d,upi,captured,63813.04,63813.04,0.00,INR,mock_d0dfb17d,pidem_acf70ae05f3d98aa,,2026-06-07T02:00:40+05:30,2026-06-07T02:02:00+05:30,2026-06-07T02:00:00+05:30,2026-08-18T10:00:00+05:30
pay_8821ba8d,bkg_71375d0b,card,refunded,62828.17,62828.17,62828.17,INR,mock_71375d0b,pidem_91aba1e026a44cd3,,2026-08-07T13:45:40+05:30,2026-08-07T13:47:00+05:30,2026-08-07T13:45:00+05:30,2026-08-18T10:00:00+05:30
pay_faca6261,bkg_aac9f0d9,mock,captured,5431.01,5431.01,0.00,INR,mock_aac9f0d9,pidem_8ce388cf777e675d,,2026-05-23T09:30:40+05:30,2026-05-23T09:32:00+05:30,2026-05-23T09:30:00+05:30,2026-08-18T10:00:00+05:30
pay_fd41affb,bkg_e1f9e215,upi,captured,11024.83,11024.83,0.00,INR,mock_e1f9e215,pidem_bd851cf27ea5a7ef,,2026-07-15T21:00:40+05:30,2026-07-15T21:02:00+05:30,2026-07-15T21:00:00+05:30,2026-08-18T10:00:00+05:30
pay_6f410c64,bkg_89fc4591,netbanking,refunded,2917.47,2917.47,2917.47,INR,mock_89fc4591,pidem_0ccf9ab2d09d4184,,2026-08-17T08:30:40+05:30,2026-08-17T08:32:00+05:30,2026-08-17T08:30:00+05:30,2026-08-18T10:00:00+05:30
pay_2c17615c,bkg_5c0d9c97,mock,captured,3091.75,3091.75,0.00,THB,mock_5c0d9c97,pidem_3b06815bbbb3e67f,,2026-07-14T12:15:40+05:30,2026-07-14T12:17:00+05:30,2026-07-14T12:15:00+05:30,2026-08-18T10:00:00+05:30
pay_39cff737,bkg_036e259a,upi,captured,8807.23,8807.23,0.00,INR,mock_036e259a,pidem_0eb68364313c5b0e,,2026-04-20T17:45:40+05:30,2026-04-20T17:47:00+05:30,2026-04-20T17:45:00+05:30,2026-08-18T10:00:00+05:30
pay_280b3c92,bkg_2c73b964,upi,initiated,1750.99,0.00,0.00,SGD,mock_2c73b964,pidem_ab66daa59afa5f9d,,,,2026-06-28T08:00:00+05:30,2026-08-18T10:00:00+05:30
pay_a9a9dabc,bkg_c74a6666,netbanking,initiated,4841.02,0.00,0.00,INR,mock_c74a6666,pidem_8527ef7b21e3cf8e,,,,2026-06-05T19:00:00+05:30,2026-08-18T10:00:00+05:30
pay_4fd86d18,bkg_2ae7bdf2,mock,captured,8375.47,8375.47,0.00,INR,mock_2ae7bdf2,pidem_2197cf886a68d38f,,2026-05-29T10:45:40+05:30,2026-05-29T10:47:00+05:30,2026-05-29T10:45:00+05:30,2026-08-18T10:00:00+05:30
pay_c80bccf8,bkg_36241488,mock,captured,3808.09,3808.09,0.00,INR,mock_36241488,pidem_3922d46b1078052f,,2026-07-10T16:45:40+05:30,2026-07-10T16:47:00+05:30,2026-07-10T16:45:00+05:30,2026-08-18T10:00:00+05:30
pay_6d4e565e,bkg_eff65a35,netbanking,refunded,25306.11,25306.11,25306.11,INR,mock_eff65a35,pidem_be43f4403a003e19,,2026-07-28T12:30:40+05:30,2026-07-28T12:32:00+05:30,2026-07-28T12:30:00+05:30,2026-08-18T10:00:00+05:30
pay_b0996199,bkg_51605e68,upi,refunded,17019.49,17019.49,17019.49,INR,mock_51605e68,pidem_66399327b9ab91f6,,2026-06-07T09:45:40+05:30,2026-06-07T09:47:00+05:30,2026-06-07T09:45:00+05:30,2026-08-18T10:00:00+05:30
pay_56361c12,bkg_89d1df90,netbanking,captured,30289.03,30289.03,0.00,INR,mock_89d1df90,pidem_2d4848625733cd40,,2026-05-08T20:45:40+05:30,2026-05-08T20:47:00+05:30,2026-05-08T20:45:00+05:30,2026-08-18T10:00:00+05:30
pay_2b4ec3d9,bkg_b1e1f6d6,upi,captured,1759.25,1759.25,0.00,SGD,mock_b1e1f6d6,pidem_e86bc1c319eb0170,,2026-07-30T18:15:40+05:30,2026-07-30T18:17:00+05:30,2026-07-30T18:15:00+05:30,2026-08-18T10:00:00+05:30
pay_f0435a53,bkg_6e575539,wallet,captured,28770.13,28770.13,0.00,INR,mock_6e575539,pidem_80dd22c0056bf18a,,2026-07-15T07:30:40+05:30,2026-07-15T07:32:00+05:30,2026-07-15T07:30:00+05:30,2026-08-18T10:00:00+05:30
pay_135b24a3,bkg_a5d6066d,card,initiated,37853.40,0.00,0.00,AED,mock_a5d6066d,pidem_0e5567cdfbafa445,,,,2026-04-27T01:15:00+05:30,2026-08-18T10:00:00+05:30
pay_e45517c7,bkg_ac29d106,card,failed,27109.51,0.00,0.00,INR,mock_ac29d106,pidem_078b486c4523a481,idempotency_conflict,2026-07-26T17:00:40+05:30,,2026-07-26T17:00:00+05:30,2026-08-18T10:00:00+05:30
pay_d270527a,bkg_31af3aac,card,captured,757.55,757.55,0.00,MYR,mock_31af3aac,pidem_baf0f7a926e37278,,2026-08-15T15:15:40+05:30,2026-08-15T15:17:00+05:30,2026-08-15T15:15:00+05:30,2026-08-18T10:00:00+05:30
pay_62691644,bkg_e2a2a2da,netbanking,captured,8045.41,8045.41,0.00,INR,mock_e2a2a2da,pidem_762bfdc53e221329,,2026-06-28T20:15:40+05:30,2026-06-28T20:17:00+05:30,2026-06-28T20:15:00+05:30,2026-08-18T10:00:00+05:30
pay_c37bb12f,bkg_14521416,card,captured,28550.85,28550.85,0.00,INR,mock_14521416,pidem_2f4561cfc3834cb3,,2026-05-01T23:15:40+05:30,2026-05-01T23:17:00+05:30,2026-05-01T23:15:00+05:30,2026-08-18T10:00:00+05:30
pay_b4a67339,bkg_359129a5,card,authorised,27694.00,0.00,0.00,INR,mock_359129a5,pidem_46831a2dcac8a85e,,2026-04-29T04:30:40+05:30,,2026-04-29T04:30:00+05:30,2026-08-18T10:00:00+05:30
pay_e30a7175,bkg_303f82d7,card,captured,11096.13,11096.13,0.00,INR,mock_303f82d7,pidem_7fbcb59d590cead6,,2026-06-08T18:00:40+05:30,2026-06-08T18:02:00+05:30,2026-06-08T18:00:00+05:30,2026-08-18T10:00:00+05:30
pay_17c633ee,bkg_7c3aeaf4,card,refunded,973.29,973.29,973.29,AED,mock_7c3aeaf4,pidem_4bf1d2dbb8903d2e,,2026-06-21T09:45:40+05:30,2026-06-21T09:47:00+05:30,2026-06-21T09:45:00+05:30,2026-08-18T10:00:00+05:30
